transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,unit_cost,category,total_amount,total_cost,margin
TRX_00101,CUST_0369,2023-03-12 21:06:25.352892,PROD_004,5,2138.79,1151.56,A,10693.95,5757.799999999999,4936.1500000000015
TRX_00527,CUST_0851,2023-03-12 21:06:25.352892,PROD_017,3,1983.19,1044.85,B,5949.57,3134.5499999999997,2815.02
TRX_07351,CUST_0856,2023-03-12 21:06:25.352892,PROD_000,4,3477.55,2692.13,C,13910.2,10768.52,3141.6800000000003
TRX_05029,CUST_0789,2023-03-12 21:06:25.352892,PROD_013,9,1832.29,982.91,C,16490.61,8846.19,7644.42
TRX_02180,CUST_0299,2023-03-12 21:06:25.352892,PROD_002,6,2092.37,1191.71,B,12554.22,7150.26,5403.959999999999
TRX_06139,CUST_0806,2023-03-12 21:06:25.352892,PROD_004,4,2138.79,1151.56,A,8555.16,4606.24,3948.92
TRX_09806,CUST_0827,2023-03-12 21:06:25.352892,PROD_025,4,1256.24,630.8,B,5024.96,2523.2,2501.76
TRX_09650,CUST_0581,2023-03-12 21:06:25.352892,PROD_007,6,2892.56,2205.63,C,17355.36,13233.78,4121.58
TRX_09897,CUST_0602,2023-03-12 21:06:25.352892,PROD_019,6,2818.63,2168.59,A,16911.78,13011.54,3900.239999999998
TRX_06913,CUST_0719,2023-03-12 21:06:25.352892,PROD_013,3,1832.29,982.91,C,5496.87,2948.73,2548.14
TRX_08401,CUST_0851,2023-03-12 21:06:25.352892,PROD_013,3,1832.29,982.91,C,5496.87,2948.73,2548.14
TRX_07470,CUST_0177,2023-03-12 21:06:25.352892,PROD_015,9,2334.71,1409.27,A,21012.39,12683.43,8328.96
TRX_03666,CUST_0282,2023-03-13 21:06:25.352892,PROD_039,9,482.65,272.99,A,4343.849999999999,2456.91,1886.9399999999996
TRX_08455,CUST_0611,2023-03-13 21:06:25.352892,PROD_019,3,2818.63,2168.59,A,8455.89,6505.77,1950.119999999999
TRX_00573,CUST_0028,2023-03-13 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_04012,CUST_0020,2023-03-13 21:06:25.352892,PROD_009,8,4047.44,2246.43,C,32379.52,17971.44,14408.080000000002
TRX_05741,CUST_0062,2023-03-13 21:06:25.352892,PROD_011,2,1261.29,981.75,C,2522.58,1963.5,559.0799999999999
TRX_05215,CUST_0206,2023-03-13 21:06:25.352892,PROD_033,7,1277.14,753.49,B,8939.980000000001,5274.43,3665.550000000001
TRX_05672,CUST_0885,2023-03-13 21:06:25.352892,PROD_016,2,1150.83,720.2,C,2301.66,1440.4,861.2599999999998
TRX_07194,CUST_0860,2023-03-13 21:06:25.352892,PROD_010,5,2371.76,1797.48,A,11858.800000000001,8987.4,2871.4000000000015
TRX_04407,CUST_0117,2023-03-13 21:06:25.352892,PROD_005,7,3619.52,2769.28,C,25336.64,19384.960000000003,5951.679999999997
TRX_09188,CUST_0476,2023-03-13 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_05829,CUST_0888,2023-03-13 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_05900,CUST_0830,2023-03-13 21:06:25.352892,PROD_011,1,1261.29,981.75,C,1261.29,981.75,279.53999999999996
TRX_06634,CUST_0487,2023-03-13 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_03785,CUST_0362,2023-03-14 21:06:25.352892,PROD_013,7,1832.29,982.91,C,12826.029999999999,6880.37,5945.659999999999
TRX_01374,CUST_0999,2023-03-14 21:06:25.352892,PROD_025,4,1256.24,630.8,B,5024.96,2523.2,2501.76
TRX_05234,CUST_0925,2023-03-14 21:06:25.352892,PROD_023,7,1571.04,937.74,C,10997.279999999999,6564.18,4433.0999999999985
TRX_06958,CUST_0369,2023-03-14 21:06:25.352892,PROD_000,5,3477.55,2692.13,C,17387.75,13460.650000000001,3927.0999999999985
TRX_03709,CUST_0801,2023-03-14 21:06:25.352892,PROD_047,8,626.95,364.93,C,5015.6,2919.44,2096.1600000000003
TRX_04613,CUST_0423,2023-03-14 21:06:25.352892,PROD_005,9,3619.52,2769.28,C,32575.68,24923.52,7652.16
TRX_04290,CUST_0660,2023-03-14 21:06:25.352892,PROD_009,4,4047.44,2246.43,C,16189.76,8985.72,7204.040000000001
TRX_01016,CUST_0587,2023-03-14 21:06:25.352892,PROD_002,5,2092.37,1191.71,B,10461.849999999999,5958.55,4503.299999999998
TRX_04129,CUST_0796,2023-03-14 21:06:25.352892,PROD_005,2,3619.52,2769.28,C,7239.04,5538.56,1700.4799999999996
TRX_00735,CUST_0503,2023-03-14 21:06:25.352892,PROD_017,6,1983.19,1044.85,B,11899.14,6269.099999999999,5630.04
TRX_07500,CUST_0044,2023-03-14 21:06:25.352892,PROD_008,4,3863.62,1945.45,C,15454.48,7781.8,7672.679999999999
TRX_08296,CUST_0303,2023-03-14 21:06:25.352892,PROD_015,2,2334.71,1409.27,A,4669.42,2818.54,1850.88
TRX_01793,CUST_0009,2023-03-14 21:06:25.352892,PROD_020,7,966.92,466.64,A,6768.44,3266.48,3501.9599999999996
TRX_04385,CUST_0245,2023-03-14 21:06:25.352892,PROD_036,2,514.56,410.47,B,1029.12,820.94,208.17999999999984
TRX_09636,CUST_0923,2023-03-14 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_06120,CUST_0675,2023-03-15 21:06:25.352892,PROD_007,6,2892.56,2205.63,C,17355.36,13233.78,4121.58
TRX_09484,CUST_0436,2023-03-15 21:06:25.352892,PROD_005,7,3619.52,2769.28,C,25336.64,19384.960000000003,5951.679999999997
TRX_00910,CUST_0992,2023-03-15 21:06:25.352892,PROD_005,5,3619.52,2769.28,C,18097.6,13846.400000000001,4251.199999999997
TRX_08834,CUST_0202,2023-03-15 21:06:25.352892,PROD_030,9,1761.03,988.12,A,15849.27,8893.08,6956.1900000000005
TRX_05166,CUST_0992,2023-03-15 21:06:25.352892,PROD_005,4,3619.52,2769.28,C,14478.08,11077.12,3400.959999999999
TRX_02472,CUST_0986,2023-03-15 21:06:25.352892,PROD_004,8,2138.79,1151.56,A,17110.32,9212.48,7897.84
TRX_07181,CUST_0566,2023-03-15 21:06:25.352892,PROD_002,2,2092.37,1191.71,B,4184.74,2383.42,1801.3199999999997
TRX_00813,CUST_0858,2023-03-15 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
TRX_06338,CUST_0533,2023-03-15 21:06:25.352892,PROD_003,8,3651.36,2409.85,C,29210.88,19278.8,9932.080000000002
TRX_09347,CUST_0863,2023-03-15 21:06:25.352892,PROD_009,8,4047.44,2246.43,C,32379.52,17971.44,14408.080000000002
TRX_04350,CUST_0997,2023-03-15 21:06:25.352892,PROD_002,7,2092.37,1191.71,B,14646.59,8341.970000000001,6304.619999999999
TRX_08354,CUST_0091,2023-03-15 21:06:25.352892,PROD_022,1,1778.38,1357.37,B,1778.38,1357.37,421.0100000000002
TRX_01659,CUST_0446,2023-03-15 21:06:25.352892,PROD_008,9,3863.62,1945.45,C,34772.58,17509.05,17263.530000000002
TRX_01928,CUST_0928,2023-03-15 21:06:25.352892,PROD_031,8,1628.92,1272.57,B,13031.36,10180.56,2850.800000000001
TRX_06073,CUST_0530,2023-03-15 21:06:25.352892,PROD_039,1,482.65,272.99,A,482.65,272.99,209.65999999999997
TRX_03142,CUST_0330,2023-03-16 21:06:25.352892,PROD_012,3,2238.69,1000.42,B,6716.07,3001.2599999999998,3714.81
TRX_07819,CUST_0244,2023-03-16 21:06:25.352892,PROD_018,6,1252.16,565.29,B,7512.960000000001,3391.74,4121.220000000001
TRX_08198,CUST_0888,2023-03-16 21:06:25.352892,PROD_006,9,2005.7,1109.97,B,18051.3,9989.73,8061.57
TRX_01124,CUST_0934,2023-03-16 21:06:25.352892,PROD_018,5,1252.16,565.29,B,6260.8,2826.45,3434.3500000000004
TRX_08989,CUST_0311,2023-03-16 21:06:25.352892,PROD_014,2,1217.51,704.43,C,2435.02,1408.86,1026.16
TRX_05176,CUST_0467,2023-03-16 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_09272,CUST_0825,2023-03-16 21:06:25.352892,PROD_011,3,1261.29,981.75,C,3783.87,2945.25,838.6199999999999
TRX_06246,CUST_0296,2023-03-16 21:06:25.352892,PROD_015,6,2334.71,1409.27,A,14008.26,8455.619999999999,5552.640000000001
TRX_08351,CUST_0478,2023-03-16 21:06:25.352892,PROD_008,5,3863.62,1945.45,C,19318.1,9727.25,9590.849999999999
TRX_03800,CUST_0857,2023-03-16 21:06:25.352892,PROD_000,1,3477.55,2692.13,C,3477.55,2692.13,785.4200000000001
TRX_04344,CUST_0541,2023-03-17 21:06:25.352892,PROD_003,8,3651.36,2409.85,C,29210.88,19278.8,9932.080000000002
TRX_01384,CUST_0368,2023-03-17 21:06:25.352892,PROD_007,6,2892.56,2205.63,C,17355.36,13233.78,4121.58
TRX_09819,CUST_0190,2023-03-17 21:06:25.352892,PROD_002,4,2092.37,1191.71,B,8369.48,4766.84,3602.6399999999994
TRX_05496,CUST_0412,2023-03-17 21:06:25.352892,PROD_000,1,3477.55,2692.13,C,3477.55,2692.13,785.4200000000001
TRX_06662,CUST_0755,2023-03-17 21:06:25.352892,PROD_010,9,2371.76,1797.48,A,21345.840000000004,16177.32,5168.520000000004
TRX_02531,CUST_0518,2023-03-17 21:06:25.352892,PROD_002,6,2092.37,1191.71,B,12554.22,7150.26,5403.959999999999
TRX_09988,CUST_0337,2023-03-17 21:06:25.352892,PROD_002,1,2092.37,1191.71,B,2092.37,1191.71,900.6599999999999
TRX_09916,CUST_0771,2023-03-17 21:06:25.352892,PROD_024,2,1357.16,847.18,C,2714.32,1694.36,1019.9600000000003
TRX_09144,CUST_0642,2023-03-17 21:06:25.352892,PROD_006,9,2005.7,1109.97,B,18051.3,9989.73,8061.57
TRX_00002,CUST_0649,2023-03-17 21:06:25.352892,PROD_007,8,2892.56,2205.63,C,23140.48,17645.04,5495.439999999999
TRX_09097,CUST_0027,2023-03-17 21:06:25.352892,PROD_017,3,1983.19,1044.85,B,5949.57,3134.5499999999997,2815.02
TRX_04634,CUST_0692,2023-03-17 21:06:25.352892,PROD_007,2,2892.56,2205.63,C,5785.12,4411.26,1373.8599999999997
TRX_00747,CUST_0237,2023-03-18 21:06:25.352892,PROD_001,7,4919.6,3065.48,B,34437.200000000004,21458.36,12978.840000000004
TRX_04626,CUST_0518,2023-03-18 21:06:25.352892,PROD_025,5,1256.24,630.8,B,6281.2,3154.0,3127.2
TRX_03628,CUST_0766,2023-03-18 21:06:25.352892,PROD_009,7,4047.44,2246.43,C,28332.08,15725.009999999998,12607.070000000003
TRX_06123,CUST_0974,2023-03-18 21:06:25.352892,PROD_007,3,2892.56,2205.63,C,8677.68,6616.89,2060.79
TRX_01448,CUST_0123,2023-03-18 21:06:25.352892,PROD_003,1,3651.36,2409.85,C,3651.36,2409.85,1241.5100000000002
TRX_03989,CUST_0520,2023-03-18 21:06:25.352892,PROD_016,1,1150.83,720.2,C,1150.83,720.2,430.6299999999999
TRX_08396,CUST_0130,2023-03-18 21:06:25.352892,PROD_012,9,2238.69,1000.42,B,20148.21,9003.779999999999,11144.43
TRX_03204,CUST_0827,2023-03-18 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_04793,CUST_0921,2023-03-18 21:06:25.352892,PROD_009,6,4047.44,2246.43,C,24284.64,13478.579999999998,10806.060000000001
TRX_01636,CUST_0027,2023-03-18 21:06:25.352892,PROD_027,7,779.45,481.39,C,5456.150000000001,3369.73,2086.4200000000005
TRX_08804,CUST_0598,2023-03-18 21:06:25.352892,PROD_020,7,966.92,466.64,A,6768.44,3266.48,3501.9599999999996
TRX_03758,CUST_0682,2023-03-19 21:06:25.352892,PROD_003,2,3651.36,2409.85,C,7302.72,4819.7,2483.0200000000004
TRX_01548,CUST_0599,2023-03-19 21:06:25.352892,PROD_011,6,1261.29,981.75,C,7567.74,5890.5,1677.2399999999998
TRX_06732,CUST_0080,2023-03-19 21:06:25.352892,PROD_004,5,2138.79,1151.56,A,10693.95,5757.799999999999,4936.1500000000015
TRX_08727,CUST_0925,2023-03-19 21:06:25.352892,PROD_002,9,2092.37,1191.71,B,18831.329999999998,10725.39,8105.939999999999
TRX_00616,CUST_0559,2023-03-19 21:06:25.352892,PROD_011,5,1261.29,981.75,C,6306.45,4908.75,1397.6999999999998
TRX_09647,CUST_0658,2023-03-19 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_09436,CUST_0488,2023-03-19 21:06:25.352892,PROD_015,6,2334.71,1409.27,A,14008.26,8455.619999999999,5552.640000000001
TRX_00380,CUST_0214,2023-03-19 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_08945,CUST_0506,2023-03-19 21:06:25.352892,PROD_012,3,2238.69,1000.42,B,6716.07,3001.2599999999998,3714.81
TRX_06783,CUST_0581,2023-03-19 21:06:25.352892,PROD_003,3,3651.36,2409.85,C,10954.08,7229.549999999999,3724.5300000000007
TRX_07572,CUST_0783,2023-03-20 21:06:25.352892,PROD_029,3,1659.23,710.94,A,4977.6900000000005,2132.82,2844.8700000000003
TRX_05711,CUST_0981,2023-03-20 21:06:25.352892,PROD_025,8,1256.24,630.8,B,10049.92,5046.4,5003.52
TRX_09744,CUST_0767,2023-03-20 21:06:25.352892,PROD_016,5,1150.83,720.2,C,5754.15,3601.0,2153.1499999999996
TRX_02612,CUST_0589,2023-03-20 21:06:25.352892,PROD_030,1,1761.03,988.12,A,1761.03,988.12,772.91
TRX_04120,CUST_0491,2023-03-20 21:06:25.352892,PROD_018,2,1252.16,565.29,B,2504.32,1130.58,1373.7400000000002
TRX_03089,CUST_0747,2023-03-20 21:06:25.352892,PROD_011,1,1261.29,981.75,C,1261.29,981.75,279.53999999999996
TRX_04498,CUST_0169,2023-03-20 21:06:25.352892,PROD_001,7,4919.6,3065.48,B,34437.200000000004,21458.36,12978.840000000004
TRX_05806,CUST_0918,2023-03-20 21:06:25.352892,PROD_007,1,2892.56,2205.63,C,2892.56,2205.63,686.9299999999998
TRX_09951,CUST_0159,2023-03-20 21:06:25.352892,PROD_000,1,3477.55,2692.13,C,3477.55,2692.13,785.4200000000001
TRX_08402,CUST_0696,2023-03-20 21:06:25.352892,PROD_045,2,447.63,329.16,C,895.26,658.32,236.93999999999994
TRX_00274,CUST_0960,2023-03-20 21:06:25.352892,PROD_007,5,2892.56,2205.63,C,14462.8,11028.150000000001,3434.649999999998
TRX_01243,CUST_0332,2023-03-20 21:06:25.352892,PROD_000,8,3477.55,2692.13,C,27820.4,21537.04,6283.360000000001
TRX_06664,CUST_0192,2023-03-20 21:06:25.352892,PROD_047,3,626.95,364.93,C,1880.8500000000001,1094.79,786.0600000000002
TRX_02747,CUST_0107,2023-03-20 21:06:25.352892,PROD_018,5,1252.16,565.29,B,6260.8,2826.45,3434.3500000000004
TRX_04319,CUST_0033,2023-03-21 21:06:25.352892,PROD_004,6,2138.79,1151.56,A,12832.74,6909.36,5923.38
TRX_05486,CUST_0923,2023-03-21 21:06:25.352892,PROD_008,7,3863.62,1945.45,C,27045.34,13618.15,13427.19
TRX_05795,CUST_0623,2023-03-21 21:06:25.352892,PROD_025,4,1256.24,630.8,B,5024.96,2523.2,2501.76
TRX_05419,CUST_0998,2023-03-21 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_03813,CUST_0669,2023-03-21 21:06:25.352892,PROD_008,5,3863.62,1945.45,C,19318.1,9727.25,9590.849999999999
TRX_00511,CUST_0628,2023-03-21 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_04643,CUST_0241,2023-03-21 21:06:25.352892,PROD_014,9,1217.51,704.43,C,10957.59,6339.87,4617.72
TRX_07395,CUST_0378,2023-03-21 21:06:25.352892,PROD_006,9,2005.7,1109.97,B,18051.3,9989.73,8061.57
TRX_03555,CUST_0141,2023-03-21 21:06:25.352892,PROD_008,6,3863.62,1945.45,C,23181.72,11672.7,11509.02
TRX_04099,CUST_0270,2023-03-21 21:06:25.352892,PROD_012,5,2238.69,1000.42,B,11193.45,5002.099999999999,6191.350000000001
TRX_00122,CUST_0193,2023-03-21 21:06:25.352892,PROD_036,5,514.56,410.47,B,2572.7999999999997,2052.3500000000004,520.4499999999994
TRX_07621,CUST_0386,2023-03-21 21:06:25.352892,PROD_009,5,4047.44,2246.43,C,20237.2,11232.15,9005.050000000001
TRX_03512,CUST_0978,2023-03-21 21:06:25.352892,PROD_015,3,2334.71,1409.27,A,7004.13,4227.8099999999995,2776.3200000000006
TRX_06050,CUST_0212,2023-03-21 21:06:25.352892,PROD_015,3,2334.71,1409.27,A,7004.13,4227.8099999999995,2776.3200000000006
TRX_01663,CUST_0637,2023-03-21 21:06:25.352892,PROD_034,2,1276.64,563.92,C,2553.28,1127.84,1425.4400000000003
TRX_06130,CUST_0983,2023-03-21 21:06:25.352892,PROD_018,3,1252.16,565.29,B,3756.4800000000005,1695.87,2060.6100000000006
TRX_05072,CUST_0640,2023-03-21 21:06:25.352892,PROD_005,1,3619.52,2769.28,C,3619.52,2769.28,850.2399999999998
TRX_03354,CUST_0258,2023-03-21 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_06179,CUST_0877,2023-03-21 21:06:25.352892,PROD_019,6,2818.63,2168.59,A,16911.78,13011.54,3900.239999999998
TRX_01837,CUST_0719,2023-03-21 21:06:25.352892,PROD_045,8,447.63,329.16,C,3581.04,2633.28,947.7599999999998
TRX_00258,CUST_0782,2023-03-21 21:06:25.352892,PROD_022,6,1778.38,1357.37,B,10670.28,8144.219999999999,2526.0600000000013
TRX_06964,CUST_0040,2023-03-22 21:06:25.352892,PROD_034,1,1276.64,563.92,C,1276.64,563.92,712.7200000000001
TRX_07446,CUST_0719,2023-03-22 21:06:25.352892,PROD_033,1,1277.14,753.49,B,1277.14,753.49,523.6500000000001
TRX_08375,CUST_0772,2023-03-22 21:06:25.352892,PROD_011,7,1261.29,981.75,C,8829.029999999999,6872.25,1956.7799999999988
TRX_01278,CUST_0613,2023-03-22 21:06:25.352892,PROD_036,9,514.56,410.47,B,4631.039999999999,3694.2300000000005,936.8099999999986
TRX_06870,CUST_0039,2023-03-22 21:06:25.352892,PROD_019,4,2818.63,2168.59,A,11274.52,8674.36,2600.16
TRX_03480,CUST_0899,2023-03-22 21:06:25.352892,PROD_013,8,1832.29,982.91,C,14658.32,7863.28,6795.04
TRX_03955,CUST_0631,2023-03-22 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_03880,CUST_0878,2023-03-22 21:06:25.352892,PROD_016,3,1150.83,720.2,C,3452.49,2160.6000000000004,1291.8899999999994
TRX_04607,CUST_0812,2023-03-22 21:06:25.352892,PROD_023,2,1571.04,937.74,C,3142.08,1875.48,1266.6
TRX_06827,CUST_0083,2023-03-22 21:06:25.352892,PROD_014,1,1217.51,704.43,C,1217.51,704.43,513.08
TRX_07670,CUST_0334,2023-03-22 21:06:25.352892,PROD_012,4,2238.69,1000.42,B,8954.76,4001.68,4953.08
TRX_01501,CUST_0726,2023-03-22 21:06:25.352892,PROD_005,6,3619.52,2769.28,C,21717.12,16615.68,5101.439999999999
TRX_09049,CUST_0794,2023-03-22 21:06:25.352892,PROD_009,5,4047.44,2246.43,C,20237.2,11232.15,9005.050000000001
TRX_00192,CUST_0203,2023-03-22 21:06:25.352892,PROD_003,7,3651.36,2409.85,C,25559.52,16868.95,8690.57
TRX_06745,CUST_0194,2023-03-22 21:06:25.352892,PROD_019,9,2818.63,2168.59,A,25367.670000000002,19517.31,5850.360000000001
TRX_03059,CUST_0016,2023-03-23 21:06:25.352892,PROD_019,6,2818.63,2168.59,A,16911.78,13011.54,3900.239999999998
TRX_04126,CUST_0076,2023-03-23 21:06:25.352892,PROD_030,1,1761.03,988.12,A,1761.03,988.12,772.91
TRX_05402,CUST_0947,2023-03-23 21:06:25.352892,PROD_029,6,1659.23,710.94,A,9955.380000000001,4265.64,5689.740000000001
TRX_09762,CUST_0568,2023-03-23 21:06:25.352892,PROD_033,9,1277.14,753.49,B,11494.26,6781.41,4712.85
TRX_08527,CUST_0842,2023-03-23 21:06:25.352892,PROD_013,9,1832.29,982.91,C,16490.61,8846.19,7644.42
TRX_08082,CUST_0747,2023-03-23 21:06:25.352892,PROD_014,8,1217.51,704.43,C,9740.08,5635.44,4104.64
TRX_05480,CUST_0099,2023-03-23 21:06:25.352892,PROD_011,7,1261.29,981.75,C,8829.029999999999,6872.25,1956.7799999999988
TRX_01152,CUST_0450,2023-03-23 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_02337,CUST_0082,2023-03-23 21:06:25.352892,PROD_034,1,1276.64,563.92,C,1276.64,563.92,712.7200000000001
TRX_04165,CUST_0542,2023-03-23 21:06:25.352892,PROD_001,7,4919.6,3065.48,B,34437.200000000004,21458.36,12978.840000000004
TRX_05837,CUST_0434,2023-03-23 21:06:25.352892,PROD_019,8,2818.63,2168.59,A,22549.04,17348.72,5200.32
TRX_01397,CUST_0964,2023-03-23 21:06:25.352892,PROD_013,8,1832.29,982.91,C,14658.32,7863.28,6795.04
TRX_07971,CUST_0800,2023-03-23 21:06:25.352892,PROD_004,7,2138.79,1151.56,A,14971.529999999999,8060.92,6910.609999999999
TRX_00419,CUST_0156,2023-03-23 21:06:25.352892,PROD_009,4,4047.44,2246.43,C,16189.76,8985.72,7204.040000000001
TRX_04391,CUST_0425,2023-03-23 21:06:25.352892,PROD_041,7,719.54,404.47,C,5036.78,2831.29,2205.49
TRX_00077,CUST_0302,2023-03-23 21:06:25.352892,PROD_011,3,1261.29,981.75,C,3783.87,2945.25,838.6199999999999
TRX_05641,CUST_0318,2023-03-23 21:06:25.352892,PROD_003,6,3651.36,2409.85,C,21908.16,14459.099999999999,7449.060000000001
TRX_06726,CUST_0710,2023-03-24 21:06:25.352892,PROD_025,3,1256.24,630.8,B,3768.7200000000003,1892.3999999999999,1876.3200000000004
TRX_04653,CUST_0088,2023-03-24 21:06:25.352892,PROD_030,5,1761.03,988.12,A,8805.15,4940.6,3864.5499999999993
TRX_01670,CUST_0596,2023-03-24 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_02243,CUST_0433,2023-03-24 21:06:25.352892,PROD_021,3,773.23,433.97,B,2319.69,1301.91,1017.78
TRX_03825,CUST_0767,2023-03-24 21:06:25.352892,PROD_029,7,1659.23,710.94,A,11614.61,4976.58,6638.030000000001
TRX_00788,CUST_0771,2023-03-24 21:06:25.352892,PROD_016,5,1150.83,720.2,C,5754.15,3601.0,2153.1499999999996
TRX_01766,CUST_0840,2023-03-24 21:06:25.352892,PROD_002,3,2092.37,1191.71,B,6277.11,3575.13,2701.9799999999996
TRX_08008,CUST_0910,2023-03-24 21:06:25.352892,PROD_010,7,2371.76,1797.48,A,16602.32,12582.36,4019.959999999999
TRX_01091,CUST_0492,2023-03-24 21:06:25.352892,PROD_025,5,1256.24,630.8,B,6281.2,3154.0,3127.2
TRX_07025,CUST_0945,2023-03-24 21:06:25.352892,PROD_016,2,1150.83,720.2,C,2301.66,1440.4,861.2599999999998
TRX_00897,CUST_0566,2023-03-25 21:06:25.352892,PROD_001,5,4919.6,3065.48,B,24598.0,15327.4,9270.6
TRX_08934,CUST_0677,2023-03-25 21:06:25.352892,PROD_014,6,1217.51,704.43,C,7305.0599999999995,4226.58,3078.4799999999996
TRX_00252,CUST_0151,2023-03-25 21:06:25.352892,PROD_010,3,2371.76,1797.48,A,7115.280000000001,5392.4400000000005,1722.8400000000001
TRX_08512,CUST_0564,2023-03-25 21:06:25.352892,PROD_002,6,2092.37,1191.71,B,12554.22,7150.26,5403.959999999999
TRX_02098,CUST_0089,2023-03-25 21:06:25.352892,PROD_018,6,1252.16,565.29,B,7512.960000000001,3391.74,4121.220000000001
TRX_07159,CUST_0221,2023-03-25 21:06:25.352892,PROD_007,7,2892.56,2205.63,C,20247.92,15439.41,4808.509999999998
TRX_04541,CUST_0223,2023-03-25 21:06:25.352892,PROD_032,2,1885.99,785.76,A,3771.98,1571.52,2200.46
TRX_05749,CUST_0865,2023-03-25 21:06:25.352892,PROD_014,6,1217.51,704.43,C,7305.0599999999995,4226.58,3078.4799999999996
TRX_08843,CUST_0209,2023-03-25 21:06:25.352892,PROD_000,9,3477.55,2692.13,C,31297.95,24229.170000000002,7068.779999999999
TRX_02619,CUST_0514,2023-03-25 21:06:25.352892,PROD_001,8,4919.6,3065.48,B,39356.8,24523.84,14832.960000000003
TRX_09874,CUST_0016,2023-03-26 21:06:25.352892,PROD_031,6,1628.92,1272.57,B,9773.52,7635.42,2138.1000000000004
TRX_02320,CUST_0927,2023-03-26 21:06:25.352892,PROD_003,9,3651.36,2409.85,C,32862.24,21688.649999999998,11173.59
TRX_06355,CUST_0964,2023-03-26 21:06:25.352892,PROD_014,1,1217.51,704.43,C,1217.51,704.43,513.08
TRX_01221,CUST_0758,2023-03-26 21:06:25.352892,PROD_010,4,2371.76,1797.48,A,9487.04,7189.92,2297.120000000001
TRX_00414,CUST_0642,2023-03-26 21:06:25.352892,PROD_022,8,1778.38,1357.37,B,14227.04,10858.96,3368.0800000000017
TRX_07722,CUST_0561,2023-03-26 21:06:25.352892,PROD_033,9,1277.14,753.49,B,11494.26,6781.41,4712.85
TRX_03157,CUST_0443,2023-03-26 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_07104,CUST_0708,2023-03-26 21:06:25.352892,PROD_018,7,1252.16,565.29,B,8765.12,3957.0299999999997,4808.090000000001
TRX_09267,CUST_0711,2023-03-26 21:06:25.352892,PROD_004,3,2138.79,1151.56,A,6416.37,3454.68,2961.69
TRX_08374,CUST_0896,2023-03-26 21:06:25.352892,PROD_001,9,4919.6,3065.48,B,44276.4,27589.32,16687.08
TRX_09105,CUST_0098,2023-03-26 21:06:25.352892,PROD_004,6,2138.79,1151.56,A,12832.74,6909.36,5923.38
TRX_04966,CUST_0230,2023-03-26 21:06:25.352892,PROD_028,7,1203.13,842.54,B,8421.91,5897.78,2524.13
TRX_00147,CUST_0917,2023-03-26 21:06:25.352892,PROD_008,1,3863.62,1945.45,C,3863.62,1945.45,1918.1699999999998
TRX_00395,CUST_0386,2023-03-26 21:06:25.352892,PROD_007,1,2892.56,2205.63,C,2892.56,2205.63,686.9299999999998
TRX_07231,CUST_0764,2023-03-26 21:06:25.352892,PROD_028,9,1203.13,842.54,B,10828.170000000002,7582.86,3245.310000000002
TRX_01657,CUST_0674,2023-03-26 21:06:25.352892,PROD_008,9,3863.62,1945.45,C,34772.58,17509.05,17263.530000000002
TRX_07534,CUST_0164,2023-03-26 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_09340,CUST_0287,2023-03-27 21:06:25.352892,PROD_033,7,1277.14,753.49,B,8939.980000000001,5274.43,3665.550000000001
TRX_08936,CUST_0186,2023-03-27 21:06:25.352892,PROD_000,7,3477.55,2692.13,C,24342.850000000002,18844.91,5497.940000000002
